127.0.0.1 - - [24/Mar/2023:08:55:16 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:43:52 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:43:52 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:43:52 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:43:52 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:43:52 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:43:53 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 60134
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:44:04 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:44:04 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:44:04 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:44:04 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:44:04 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:44:04 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:44:05 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 60172
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:45:16 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:45:16 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:45:16 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:45:16 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:45:17 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 60168
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:45:17 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:45:17 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:36 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:36 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:36 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:36 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:37 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 60114
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:37 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:37 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:38 +0900] "GET /semiProject/index.jsp?main=layout/sinSang.jsp HTTP/1.1" 200 36522
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:38 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:38 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:38 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:38 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:39 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:39 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:52 +0900] "GET /semiProject/index.jsp?main=detail/detailView.jsp?item_num=67 HTTP/1.1" 200 47570
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:52 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:52 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:52 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:52 +0900] "GET /js/detail.js HTTP/1.1" 404 823
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:52 +0900] "GET /css/good_view.css HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:52 +0900] "GET /review/review.css HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:52 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:52 +0900] "GET /save-info-img/67.jpg HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:52 +0900] "GET /image/heart.png HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:52 +0900] "GET /save-img/67.jpg HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:52 +0900] "GET /detailimg/check.png HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:52 +0900] "GET /detailimg/only.png HTTP/1.1" 404 829
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:52 +0900] "GET /detailimg/truck.png HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:52 +0900] "GET /detailimg/price.png HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:52 +0900] "GET /detailimg/eco.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:53 +0900] "GET /review/reviewList.jsp?item_num=67 HTTP/1.1" 404 817
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:53 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:53 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:56 +0900] "GET /semiProject/index.jsp?main=layout/sinSang.jsp HTTP/1.1" 200 36522
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:56 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:56 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:56 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:56 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:57 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:57 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:59 +0900] "GET /semiProject/index.jsp?main=layout/best.jsp HTTP/1.1" 200 25116
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:59 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:59 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:59 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:59 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:59 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:46:59 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:01 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:01 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:01 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:01 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:01 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:01 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:01 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 60168
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:37 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:37 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:37 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:37 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:38 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 60060
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:38 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:38 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:40 +0900] "GET /semiProject/index.jsp?main=layout/sinSang.jsp HTTP/1.1" 200 36550
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:40 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:40 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:40 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:40 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:41 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:41 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:43 +0900] "GET /semiProject/index.jsp?main=detail/detailView.jsp?item_num=67 HTTP/1.1" 200 47598
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:43 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:43 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:43 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:43 +0900] "GET /review/review.css HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:43 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:43 +0900] "GET /css/good_view.css HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:43 +0900] "GET /js/detail.js HTTP/1.1" 404 823
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:43 +0900] "GET /save-info-img/67.jpg HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:43 +0900] "GET /image/heart.png HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:43 +0900] "GET /detailimg/only.png HTTP/1.1" 404 829
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:43 +0900] "GET /save-img/67.jpg HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:43 +0900] "GET /detailimg/check.png HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:43 +0900] "GET /detailimg/truck.png HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:43 +0900] "GET /detailimg/price.png HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:43 +0900] "GET /detailimg/eco.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:43 +0900] "GET /review/reviewList.jsp?item_num=67 HTTP/1.1" 404 817
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:43 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:43 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:50 +0900] "GET /semiProject/index.jsp?main=layout/sinSang.jsp HTTP/1.1" 200 36550
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:50 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:50 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:50 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:50 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:51 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:51 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:52 +0900] "GET /semiProject/index.jsp?main=detail/detailView.jsp?item_num=62 HTTP/1.1" 200 47916
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:52 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:52 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:52 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:52 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:52 +0900] "GET /css/good_view.css HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:52 +0900] "GET /js/detail.js HTTP/1.1" 404 823
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:52 +0900] "GET /review/review.css HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:52 +0900] "GET /save-info-img/62.jpg HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:52 +0900] "GET /image/heart.png HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:52 +0900] "GET /save-img/62.jpg HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:52 +0900] "GET /detailimg/check.png HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:52 +0900] "GET /detailimg/only.png HTTP/1.1" 404 829
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:52 +0900] "GET /detailimg/truck.png HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:52 +0900] "GET /detailimg/price.png HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:52 +0900] "GET /detailimg/eco.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:53 +0900] "GET /review/reviewList.jsp?item_num=62 HTTP/1.1" 404 817
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:53 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:53 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:54 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:54 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:54 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:54 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:54 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:54 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:47:55 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 60218
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:43 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:43 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:43 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:43 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:43 +0900] "GET /css/good_view.css HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:43 +0900] "GET /review/review.css HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:45 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:45 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:45 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:45 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:45 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:45 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:46 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 60187
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:51 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:51 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:51 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:51 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:51 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:51 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:52 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 60194
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:54 +0900] "GET /semiProject/index.jsp?main=layout/sinSang.jsp HTTP/1.1" 200 36550
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:54 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:54 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:54 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:54 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:55 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:55 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:57 +0900] "GET /semiProject/index.jsp?main=detail/detailView.jsp?item_num=55 HTTP/1.1" 200 47382
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:57 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:57 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:57 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:57 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:57 +0900] "GET /review/review.css HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:57 +0900] "GET /css/good_view.css HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:57 +0900] "GET /js/detail.js HTTP/1.1" 404 823
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:57 +0900] "GET /save-info-img/55.jpg HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:57 +0900] "GET /save-img/55.jpg HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:57 +0900] "GET /image/heart.png HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:57 +0900] "GET /detailimg/only.png HTTP/1.1" 404 829
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:57 +0900] "GET /detailimg/check.png HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:57 +0900] "GET /detailimg/price.png HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:57 +0900] "GET /detailimg/truck.png HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:57 +0900] "GET /detailimg/eco.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:58 +0900] "GET /review/reviewList.jsp?item_num=55 HTTP/1.1" 404 817
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:58 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:48:58 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:49:08 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:49:08 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:49:08 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:49:08 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:49:08 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:49:08 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:12:49:10 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 60205
0:0:0:0:0:0:0:1 - - [24/Mar/2023:13:38:04 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:13:38:04 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:13:38:04 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
